file_name,name,product_id,product_url,image_url,full_price,discount_price
./jimmy_choo/womens-sale.html,Jess Flat LATTE,JESSFLATNAP080258,/en/sale/women-sale/jess-flat/latte-nappa-leather-flat-sandals-JESSFLATNAP080258.html?cgid=sale-women,,"Regular Price
 $725",
./jimmy_choo/womens-sale.html,Ellison Mule 45 CUOIO,ELLISONMULE45NAP020005,/en/sale/women-sale/ellison-mule-45/cuoio-nappa-leather-mules-ELLISONMULE45NAP020005.html?cgid=sale-women,,"Regular Price
 $795",
./jimmy_choo/womens-sale.html,Avenue Wedge 110 SILVER,AVENUEWEDGE110MNAAA0009,/en/sale/women-sale/avenue-wedge-110/silver-metallic-nappa-wedge-mules-AVENUEWEDGE110MNAAA0009.html?cgid=sale-women,,"Regular Price
 $825",
./jimmy_choo/womens-sale.html,JC Ankle Boot 65 TAN,JCANKLEBOOT65OSUE025603,/en/sale/women-sale/jc-ankle-boot-65/tan-suede-ankle-boots-with-jc-emblem-JCANKLEBOOT65OSUE025603.html?cgid=sale-women,,"Regular Price
 $1,295",
./jimmy_choo/womens-sale.html,JC Pearl Cuff GOLD,JCCRYSTALCUFFMJIOO0022,/en/sale/women-sale/jc-pearl-cuff/gold-finish-metal-cuff-bracelet-with-pearl-and-swarovski-crystal-embellishment-JCCRYSTALCUFFMJIOO0022.html?cgid=sale-women,,"Regular Price
 $525",
./jimmy_choo/womens-sale.html,Amel 50 DENIM,AMEL50PSU040037,/en/sale/women-sale/amel-50/denim-suede-sling-back-pumps-AMEL50PSU040037.html?cgid=sale-women,,"Regular Price
 $1,095",
./jimmy_choo/womens-sale.html,Azia Pump 75 CHAMPAGNE,AZIAPUMP75GLE120011,/en/sale/women-sale/azia-pump-75/champagne-glitter-leather-pumps-AZIAPUMP75GLE120011.html?cgid=sale-women,,"Regular Price
 $895",
./jimmy_choo/womens-sale.html,Azia 75 BALLET PINK,AZIA75TAI110323,/en/sale/women-sale/azia-75/ballet-pink-glitter-fabric-sandals-AZIA75TAI110323.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Renata DENIM,RENATAS788043507,/en/sale/women-sale/renata/denim-jc-monogram-jacquard-bucket-hat-RENATAS788043507.html?cgid=sale-women,,"Regular Price
 $495",
./jimmy_choo/womens-sale.html,Agnes POWDER PINK,AGNESOPAT112174,/en/sale/women-sale/agnes/powder-pink-patent-leather-pointed-toe-pumps-AGNESOPAT112174.html?cgid=sale-women,,"Regular Price
 $775",
./jimmy_choo/womens-sale.html,Romy 85 DARK GREEN,ROMY85HHK031838,/en/sale/women-sale/romy-85/dark-green-metallic-snake-printed-leather-pumps-ROMY85HHK031838.html?cgid=sale-women,,"Regular Price
 $825",
./jimmy_choo/womens-sale.html,Avenue Pouch BLACK/WHITE/NEUTRAL,AVENUEPOUCHCZP1C0018,/en/sale/women-sale/avenue-pouch/black-and-white-avenue-print-canvas-pouch-AVENUEPOUCHCZP1C0018.html?cgid=sale-women,,"Regular Price
 $750",
./jimmy_choo/womens-sale.html,Azie 85 FUCHSIA/PAPRIKA,AZIE85POU061804,/en/sale/women-sale/azie-85/fuchsia-and-paprika-patchwork-suede-sandals-AZIE85POU061804.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Ellison 85 LATTE,ELLISON85NAP080258,/en/sale/women-sale/ellison-85/latte-nappa-leather-sandals-ELLISON85NAP080258.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Anise 95 IVORY,ANISE95SAT080002,/en/sale/women-sale/anise-95/ivory-satin-mules-ANISE95SAT080002.html?cgid=sale-women,,"Regular Price
 $825",
./jimmy_choo/womens-sale.html,Diamond Tilda Flat DARK GREEN,DIAMONDTILDAFLATNAP031838,/en/sale/women-sale/diamond-tilda-flat/dark-green-nappa-leather-flats-with-diamond-chain-DIAMONDTILDAFLATNAP031838.html?cgid=sale-women,,"Regular Price
 $795",
./jimmy_choo/womens-sale.html,Nine2Five East-West LATTE,NINE2FIVEEWGRC080258,/en/sale/women-sale/nine2five-east-west/latte-grainy-calf-tote-bag-with-jc-logo--NINE2FIVEEWGRC080258.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Val 70 CANDY PINK,VAL70SAT110923,/en/sale/women-sale/val-70/candy-pink-satin-mule-sandals-VAL70SAT110923.html?cgid=sale-women,,"Regular Price
 $725",
./jimmy_choo/womens-sale.html,Amara 45 BLACK/WHITE,AMARA45SZR000050,/en/sale/women-sale/amara-45/black-suede-mules-with-pearl-embellishment--AMARA45SZR000050.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Nine2Five East-West BLACK,NINE2FIVEEWGRC010003,/en/sale/women-sale/nine2five-east-west/black-grained-calf-leather-tote-handbag-with-jc-emblem-NINE2FIVEEWGRC010003.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Misty 120 BLACK,MISTY120OSUE010003,/en/sale/women-sale/misty-120/black-suede-sandals-MISTY120OSUE010003.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Bon Bon Necklace GOLD,BONBONNECKLACEMFQOO0022,/en/sale/women-sale/bon-bon-necklace/gold-finish-metal-necklace-with-pearl-and-jc-charm-BONBONNECKLACEMFQOO0022.html?cgid=sale-women,,"Regular Price
 $525",
./jimmy_choo/womens-sale.html,Maryanne Mule 100 BLACK,MARYANNEMULE100CLF010003,/en/sale/women-sale/maryanne-mule-100/black-calf-leather-pointed-toe-mules-MARYANNEMULE100CLF010003.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Saeda 85 DARK GREEN/CRYSTAL,SAEDA85ZOD0C8259,/en/sale/women-sale/saeda-85/dark-green-velvet-pumps-with-crystal-chain-SAEDA85ZOD0C8259.html?cgid=sale-women,,"Regular Price
 $1,125",
./jimmy_choo/womens-sale.html,Diamond Light Maxi/f V WHITE/SILVER,DIAMONDLIGHTMAXIFAQF0C8776,/en/sale/women-sale/diamond-light-maxi-f/white-nappa-leather-low-top-trainers-with-studs-DIAMONDLIGHTMAXIFAQF0C8776.html?cgid=sale-women,,"Regular Price
 $875",
./jimmy_choo/womens-sale.html,Ander 50 DENIM,ANDER50PSU040037,/en/sale/women-sale/ander-50/denim-suede-sandals-ANDER50PSU040037.html?cgid=sale-women,,"Regular Price
 $1,095",
./jimmy_choo/womens-sale.html,Azia Pump 95 BALLET PINK,AZIAPUMP95PAT110323,/en/sale/women-sale/azia-pump-95/ballet-pink-patent-leather-pumps-AZIAPUMP95PAT110323.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Jess 65 ICE BLUE,JESS65PAT040209,/en/sale/women-sale/jess-65/ice-blue-patent-leather-sandals-JESS65PAT040209.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Nari Flat BLACK DIAMOND MIX,NARIFLATDEQ013203,/en/sale/women-sale/nari-flat/black-shimmer-suede-boots-with-crystals-NARIFLATDEQ013203.html?cgid=sale-women,,"Regular Price
 $5,795",
./jimmy_choo/womens-sale.html,Chike Shearling GOLD/CARAMEL,CHIKESHEARLINGMJNOO1438,/en/sale/women-sale/chike-shearling/gold-metallic-nappa--ankle-boots-with-shearling-trim-CHIKESHEARLINGMJNOO1438.html?cgid=sale-women,,"Regular Price
 $1,395",
./jimmy_choo/womens-sale.html,Nell Mule 85 BLACK,NELLMULE85CQX010003,/en/sale/women-sale/nell-mule-85/black-croc-embossed-leather-mules-NELLMULE85CQX010003.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Heloise Wedge 95 CANDY PINK,HELOISEWEDGE95MNA110923,/en/sale/women-sale/heloise-wedge-95/candy-pink-metallic-nappa-leather-platform-sandals-HELOISEWEDGE95MNA110923.html?cgid=sale-women,,"Regular Price
 $895",
./jimmy_choo/womens-sale.html,Sadia 95 DARK GREEN,SADIA95TFE031838,/en/sale/women-sale/sadia-95/dark-green-taffeta-pumps-with-crystal-anklet-SADIA95TFE031838.html?cgid=sale-women,,"Regular Price
 $1,325",
./jimmy_choo/womens-sale.html,Emani S430 FUCHSIA,EMANIH6S077280S728110604,/en/sale/women-sale/emani/fuchsia-silk-and-wool-jacquard-shawl--EMANIH6S077280S728110604.html?cgid=sale-women,,"Regular Price
 $650",
./jimmy_choo/womens-sale.html,Paxy SAND DUNE,PAXYS760121768,/en/sale/women-sale/paxy/sand-dune-cotton-baseball-cap-with-shiny-jc-monogram-PAXYS760121768.html?cgid=sale-women,,"Regular Price
 $450",
./jimmy_choo/womens-sale.html,Ander 50 LATTE,ANDER50NAP080258,/en/sale/women-sale/ander-50/latte-nappa-leather-sandals-ANDER50NAP080258.html?cgid=sale-women,,"Regular Price
 $925",
./jimmy_choo/womens-sale.html,Callie Shoulder GOLD/ECRU/LIGHT GOLD,CALLIESHOULDERDGWOO1446,/en/sale/women-sale/callie-shoulder/gold-metallic-nappa-shoulder-bag-with-jimmy-choo-embroidery-CALLIESHOULDERDGWOO1446.html?cgid=sale-women,,"Regular Price
 $1,295",
./jimmy_choo/womens-sale.html,Diamond Clasp Belt CANDY PINK/ANTIQUE SILVER,DIAMONDCLASPBELTIFV112742,/en/sale/women-sale/diamond-clasp-belt/candy-pink-satin-clasp-belt-with-pave-crystals-DIAMONDCLASPBELTIFV112742.html?cgid=sale-women,,"Regular Price
 $575",
./jimmy_choo/womens-sale.html,Amita Flowers 45 BLACK,AMITAFLOWERS45BGW010003,/en/sale/women-sale/amita-flowers-45/black-nappa-leather-sling-back-pumps-with-flowers-AMITAFLOWERS45BGW010003.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Zula 100 MAGENTA,ZULA100OJCM112091,/en/sale/women-sale/zula-100/magenta-jc-emblem-mesh-sandals-ZULA100OJCM112091.html?cgid=sale-women,,"Regular Price
 $925",
./jimmy_choo/womens-sale.html,Isbel 100 MILK/CLEAR,ISBEL100ONPW081228,/en/sale/women-sale/isbel-100/milk-nappa-leather-and-plexi-sandals-ISBEL100ONPW081228.html?cgid=sale-women,,"Regular Price
 $975",
./jimmy_choo/womens-sale.html,Bing Pump 65 DARK GREEN,BINGPUMP65SAT031838,/en/sale/women-sale/bing-pump-65/dark-green-satin-pumps-with-crystals-BINGPUMP65SAT031838.html?cgid=sale-women,,"Regular Price
 $1,095",
./jimmy_choo/womens-sale.html,Saeda Sandal Platform 125 BLACK/CRYSTAL,SAEDASANDALPF125EWA000757,/en/sale/women-sale/saeda-sandal-platform-125/black-suede-platform-sandals-with-crystal-embellishment-SAEDASANDALPF125EWA000757.html?cgid=sale-women,,"Regular Price
 $1,295",
./jimmy_choo/womens-sale.html,Heloise 120 DARK GREEN,HELOISE120VEL031838,/en/sale/women-sale/heloise-120/dark-green-velvet-platform-sandals-HELOISE120VEL031838.html?cgid=sale-women,,"Regular Price
 $975",
./jimmy_choo/womens-sale.html,Bonny Clutch ICE BLUE,BONNYCLUTCHSAT040209,/en/sale/women-sale/bonny-clutch/ice-blue-satin-clutch-bag--BONNYCLUTCHSAT040209.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Avenue Quad BLACK/LATTE/DARK SILVER,AVENUEQUADCQO1C0017,/en/sale/women-sale/avenue-quad/black-and-latte-avenue-nappa-leather-shoulder-bag-with-jc-emblem-AVENUEQUADCQO1C0017.html?cgid=sale-women,,"Regular Price
 $1,995",
./jimmy_choo/womens-sale.html,Chike Shearling BLACK/BARLEY,CHIKESHEARLINGAYS013879,/en/sale/women-sale/chike-shearling/black-vachetta-ankle-boots-with-shearling-trim-CHIKESHEARLINGAYS013879.html?cgid=sale-women,,"Regular Price
 $1,395",
./jimmy_choo/womens-sale.html,Agnes NEON CITRON,AGNESOPAF072504,/en/sale/women-sale/agnes/neon-citron-patent-pointed-toe-pumps-AGNESOPAF072504.html?cgid=sale-women,,"Regular Price
 $775",
./jimmy_choo/womens-sale.html,Avenue 85 BOYSENBERRY,AVENUE85VEL110002,/en/sale/women-sale/avenue-85/boysenberry-velvet-mules-AVENUE85VEL110002.html?cgid=sale-women,,"Regular Price
 $750",
./jimmy_choo/womens-sale.html,Azie 85 LATTE/BLACK,AZIE85PHN0C1088,/en/sale/women-sale/azie-85/latte-and-black-patchwork-nappa-leather-sandals-AZIE85PHN0C1088.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Avenue Mini Shoulder LATTE/LIGHT GOLD,VARENNEMINISHLDRDAH081095,/en/sale/women-sale/avenue-mini-shoulder/latte-leather-mini-shoulder-bag-with-jc-emblem-VARENNEMINISHLDRDAH081095.html?cgid=sale-women,,"Regular Price
 $1,195",
./jimmy_choo/womens-sale.html,Love 85 CAPER GREEN,LOVE85BWJ035322,/en/sale/women-sale/love-85/caper-green-suede-pointed-pumps-with-jc-emblem-LOVE85BWJ035322.html?cgid=sale-women,,"Regular Price
 $775",
./jimmy_choo/womens-sale.html,Callie Shoulder CASSIS/LIGHT GOLD,CALLIESHOULDERTLK043521,/en/sale/women-sale/callie--shoulder-/cassis-satin-shoulder-bag-with-beaded-fringe-CALLIESHOULDERTLK043521.html?cgid=sale-women,,"Regular Price
 $2,995",
./jimmy_choo/womens-sale.html,Elme Flat ICE BLUE,ELMEFLATNAP040209,/en/sale/women-sale/elme-flat/ice-blue-nappa-leather-flats-with-pearl-embellishment-ELMEFLATNAP040209.html?cgid=sale-women,,"Regular Price
 $775",
./jimmy_choo/womens-sale.html,Umika BLACK/LIGHT GOLD,UMIKANBA001463,/en/sale/women-sale/umika/black-avenue-nappa-leather-card-holder-with-jc-emblem-UMIKANBA001463.html?cgid=sale-women,,"Regular Price
 $295",
./jimmy_choo/womens-sale.html,Diamond Mini Shoulder BISCUIT/GOLD,DIAMONDMINISHLDRMHL121830,/en/sale/women-sale/diamond-mini-shoulder/biscuit-calf-leather-mini-shoulder-bag-DIAMONDMINISHLDRMHL121830.html?cgid=sale-women,,"Regular Price
 $1,350",
./jimmy_choo/womens-sale.html,Bon Bon Bracelet SILVER,BONBONBRACELETCZIAA0009,/en/sale/women-sale/bon-bon-bracelet/silver-finish-metal-bracelet-with-pearl-and-jc-charm-BONBONBRACELETCZIAA0009.html?cgid=sale-women,,"Regular Price
 $395",
./jimmy_choo/womens-sale.html,Romy 85 LIGHT CANDY PINK,ROMY85HHK112816,/en/sale/women-sale/romy-85/candy-pink-metallic-snake-printed-leather-pumps-ROMY85HHK112816.html?cgid=sale-women,,"Regular Price
 $825",
./jimmy_choo/womens-sale.html,Paxy S200 BLACK,PAXYS784012555,/en/sale/women-sale/paxy/black-cotton-baseball-cap-with-recycled-wool-jc-logo-boucle--PAXYS784012555.html?cgid=sale-women,,"Regular Price
 $495",
./jimmy_choo/womens-sale.html,Jax Platform 115 SILVER,JAXPF115OMFBAA0009,/en/sale/women-sale/jax-platform-115/silver-mirror-fabric-platform-sandals-JAXPF115OMFBAA0009.html?cgid=sale-women,,"Regular Price
 $1,125",
./jimmy_choo/womens-sale.html,Azie 85 SKY/NAVY,AZIE85PHN0C7459,/en/sale/women-sale/azie-85/sky-and-navy-patchwork-nappa-leather-sandals-AZIE85PHN0C7459.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Avenue Mini Shoulder LATTE/LIGHT GOLD,AVENUEMINISHOULDERNHO081095,/en/sale/women-sale/avenue-mini-shoulder/latte-leather-mini-shoulder-bag-with-flowers-AVENUEMINISHOULDERNHO081095.html?cgid=sale-women,,"Regular Price
 $1,850",
./jimmy_choo/womens-sale.html,Diamond Light/f V WHITE/SILVER,DIAMONDLIGHTFAWW0C8776,/en/sale/women-sale/diamond-light-f/white-nappa-low-top-trainers-with-studs-DIAMONDLIGHTFAWW0C8776.html?cgid=sale-women,,"Regular Price
 $875",
./jimmy_choo/womens-sale.html,Sacora 85 CHAMPAGNE/WHITE,SACORA85UYX0C5355,/en/sale/women-sale/sacora-85/champagne-shimmer-suede-sandals-with-pearl-embellishment-SACORA85UYX0C5355.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,JC Ankle Wedge 110 AMBER ORANGE,JCANKLEWEDGE110OCCJ090795,/en/sale/women-sale/jc-ankle-wedge-110/amber-orange-croc-embossed-leather-wedge-sandals-JCANKLEWEDGE110OCCJ090795.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Amos 95 BISCUIT,AMOS95SUE120263,/en/sale/women-sale/amos-95/biscuit-suede-sandals-AMOS95SUE120263.html?cgid=sale-women,,"Regular Price
 $1,195",
./jimmy_choo/womens-sale.html,Diamond Tilda Sling Back 45 CANDY PINK,DIAMONDTILDASB45CLF110923,/en/sale/women-sale/diamond-tilda-sling-back-45/candy-pink-calf-leather-sling-back-pumps-with-diamond-chain-DIAMONDTILDASB45CLF110923.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Lyn 45 BLACK,LYN45ONPA010003,/en/sale/women-sale/lyn-45/black-nappa-leather-mules-LYN45ONPA010003.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Diamond Tilda Sling Back 45 DARK GREEN,DIAMONDTILDASB45CLF031838,/en/sale/women-sale/diamond-tilda-sling-back-45/dark-green-calf-leather-sling-back-pumps-with-diamond-chain-DIAMONDTILDASB45CLF031838.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Maryanne 100 BLACK,MARYANNE100CLF010003,/en/sale/women-sale/maryanne-100/black-calf-leather-pointed-toe-pumps-MARYANNE100CLF010003.html?cgid=sale-women,,"Regular Price
 $895",
./jimmy_choo/womens-sale.html,Nell Mule 85 TAUPE,NELLMULE85CLF020035,/en/sale/women-sale/nell-mule-85/taupe-calf-leather-mules-NELLMULE85CLF020035.html?cgid=sale-women,,"Regular Price
 $995",
./jimmy_choo/womens-sale.html,Bon Bon Bucket TAUPE/LIGHT GOLD,BONBONBUCKETHUT102085,/en/sale/women-sale/bon-bon-bucket/taupe-soft-shiny-smooth-calf-leather-bucket-bag-BONBONBUCKETHUT102085.html?cgid=sale-women,,"Regular Price
 $1,750",
./jimmy_choo/womens-sale.html,Heloise 120 CASSIS,HELOISE120VEL051600,/en/sale/women-sale/heloise-120/cassis-velvet-platform-sandals-HELOISE120VEL051600.html?cgid=sale-women,,"Regular Price
 $975",
./jimmy_choo/womens-sale.html,Holly 120 BORDEAUX,HOLLY120OVEL060002,/en/sale/women-sale/holly-120/bordeaux-velvet-sandals-HOLLY120OVEL060002.html?cgid=sale-women,,"Regular Price
 $975",
./jimmy_choo/womens-sale.html,Palma Maxi/f X WHITE/BLACK,PALMAMAXIFPHQ0C8242,/en/sale/women-sale/palma-maxi-f/white-and-black-avenue-patchwork-canvas-platform-trainers-PALMAMAXIFPHQ0C8242.html?cgid=sale-women,,"Regular Price
 $595",
./jimmy_choo/womens-sale.html,Bee 85 BALLET PINK/CRYSTAL,BEE85SIW0C5472,/en/sale/women-sale/bee-85/ballet-pink-suede-pumps-with-crystal-embellishment-BEE85SIW0C5472.html?cgid=sale-women,,"Regular Price
 $1,095",
./jimmy_choo/womens-sale.html,Saeda Sandal Block Heel 85 ICE BLUE/CRYSTAL,SAEDASANDALBH85BGH043579,/en/sale/women-sale/saeda-sandal-block-heel-85/ice-blue-satin-block-heel-sandals-with-swarovski-crystal-chain-SAEDASANDALBH85BGH043579.html?cgid=sale-women,,"Regular Price
 $1,125",
./jimmy_choo/womens-sale.html,Azara 100 BLACK/MULTI,AZARA100BGV000689,/en/sale/women-sale/azara-100/black-velvet-pumps-with-sequin-flowers-AZARA100BGV000689.html?cgid=sale-women,,"Regular Price
 $1,595",
./jimmy_choo/womens-sale.html,Hanni LATTE/LIGHT GOLD,HANNICZN081095,/en/sale/women-sale/hanni/latte-calf-leather-wallet-with-stars-HANNICZN081095.html?cgid=sale-women,,"Regular Price
 $525",
./jimmy_choo/womens-sale.html,Juul S200 BLACK,JUULH6S144890S489012555,/en/sale/women-sale/juul/black-woven-knitted-wool-poncho-JUULH6S144890S489012555.html?cgid=sale-women,,"Regular Price
 $1,050",
./jimmy_choo/womens-sale.html,Cheri Wallet/S BLACK,CHERIWALLETSOSQM010003,/en/sale/women-sale/cheri-wallet-s/black-smooth-leather-wallet-with-crystal-buckle-CHERIWALLETSOSQM010003.html?cgid=sale-women,,"Regular Price
 $595",
./jimmy_choo/womens-sale.html,Avenue M Tote BLACK/WHITE/NEUTRAL/LIGHT GOLD,AVENUEMTOTECZP1C0019,/en/sale/women-sale/avenue-m-tote/black-and-white-avenue-print-canvas-tote-bag-with-embroidered-logo-AVENUEMTOTECZP1C0019.html?cgid=sale-women,,"Regular Price
 $1,695",
./jimmy_choo/womens-sale.html,Torri BLACK/CRYSTAL,TORRIOCWK000757,/en/sale/women-sale/torri/black-knit-trainers-with-crystal-embellishment-TORRIOCWK000757.html?cgid=sale-women,,"Regular Price
 $895",
./jimmy_choo/womens-sale.html,Azia 95 HONEY GOLD,AZIA95SCXOO0012,/en/sale/women-sale/azia-95/honey-gold-suede-sandals-with-crystals-AZIA95SCXOO0012.html?cgid=sale-women,,"Regular Price
 $2,495",
./jimmy_choo/womens-sale.html,Bing 100 CITRINE,BING100FSK070035,/en/sale/women-sale/bing-100/citrine-flocked-velvet-striped-mesh-mules-with-crystals-BING100FSK070035.html?cgid=sale-women,,"Regular Price
 $1,195",
./jimmy_choo/womens-sale.html,Nari Flowers Flat BLACK,NARIFLOWERSFLATBGW010003,/en/sale/women-sale/nari-flowers-flat/black-nappa-leather-ankle-boots-with-flowers-NARIFLOWERSFLATBGW010003.html?cgid=sale-women,,"Regular Price
 $1,725",
./jimmy_choo/womens-sale.html,Blake Knee Boot 85 LATTE/BLACK,BLAKEKB85PHO0C1088,/en/sale/women-sale/blake-knee-boot-85/black-and-latte-avenue-nappa-leather-knee-high-wedge-boots-BLAKEKB85PHO0C1088.html?cgid=sale-women,,"Regular Price
 $2,475",
./jimmy_choo/womens-sale.html,Love 85 CITRINE/GOLD,LOVE85FSK0C3534,/en/sale/women-sale/love-85/citrine-and-gold-flocked-velvet-striped-mesh-pumps-LOVE85FSK0C3534.html?cgid=sale-women,,"Regular Price
 $1,025",
./jimmy_choo/womens-sale.html,Umika GOLD/LIGHT GOLD,UMIKARBA008937,/en/sale/women-sale/umika/gold-avenue-metallic-nappa-leather-card-holder-with-jc-emblem-UMIKARBA008937.html?cgid=sale-women,,"Regular Price
 $295",
./jimmy_choo/womens-sale.html,Vinca 95 GOLD/GOLD,VINCA95BDJ000769,/en/sale/women-sale/vinca-95/gold-liquid-metal-sandals-with-metal-fringe-VINCA95BDJ000769.html?cgid=sale-women,,"Regular Price
 $1,595",
./jimmy_choo/womens-sale.html,Azia 95 ICE BLUE,AZIA95SAT040209,/en/sale/women-sale/azia-95/ice-blue-satin-sandals-AZIA95SAT040209.html?cgid=sale-women,,"Regular Price
 $895",
./jimmy_choo/womens-sale.html,Callie CITRINE,CALLIEVEL070035,/en/sale/women-sale/callie-/citirine-velvet-clutch-bag-CALLIEVEL070035.html?cgid=sale-women,,"Regular Price
 $1,150",
./jimmy_choo/womens-sale.html,Diamond Tilda Sling Back 45 DENIM,DIAMONDTILDASB45AHK040037,/en/sale/women-sale/diamond-tilda-sling-back-45/denim-jc-monogram-sling-back-pumps-with-chain-embellishment-DIAMONDTILDASB45AHK040037.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Diamond Crossbody CANDY PINK/GOLD,DIAMONDCROSSBODYMHL112673,/en/sale/women-sale/diamond-crossbody/candy-pink-smooth-calf-leather-top-handle-bag-DIAMONDCROSSBODYMHL112673.html?cgid=sale-women,,"Regular Price
 $2,295",
./jimmy_choo/womens-sale.html,Bon Bon Necklace SILVER,BONBONNECKLACECZIAA0009,/en/sale/women-sale/bon-bon-necklace/silver-finish-metal-necklace-with-pearl-and-jc-charm-BONBONNECKLACECZIAA0009.html?cgid=sale-women,,"Regular Price
 $525",
./jimmy_choo/womens-sale.html,Biker II BLACK/GOLD,BIKERIIAVT000034,/en/sale/women-sale/biker-ii/black-smooth-leather-biker-boots-with-studs-BIKERIIAVT000034.html?cgid=sale-women,,"Regular Price
 $1,395",
./jimmy_choo/womens-sale.html,Micro Bon Bon SMOKY BLUE/LIGHT GOLD,MICROBONBONRIH043452,/en/sale/women-sale/micro-bon-bon-MICROBONBONRIH043452.html?cgid=sale-women,,"Regular Price
 $825",
./jimmy_choo/womens-sale.html,Elyn Flat LATTE/BLACK/BLACK,ELYNFLATLWJ081339,/en/sale/women-sale/elyn-flat/latte-linen-flat-sandals-ELYNFLATLWJ081339.html?cgid=sale-women,,"Regular Price
 $925",
./jimmy_choo/womens-sale.html,Bon Bon DARK GREEN,BONBONCHQ031838,/en/sale/women-sale/bon-bon/dark-green-satin-bucket-bag-with-velvet-bow-BONBONCHQ031838.html?cgid=sale-women,,"Regular Price
 $1,395",
./jimmy_choo/womens-sale.html,Ginnie 65 CITRON/CITRON,GINNIE65OPWP0C9847,/en/sale/women-sale/ginnie-65/citron-patent-leather-and-plexi-slingback-pumps-GINNIE65OPWP0C9847.html?cgid=sale-women,,"Regular Price
 $850",
./jimmy_choo/womens-sale.html,Jc Flat Sandal CANDYFLOSS,JCFLATSANDALOCCJ112204,/en/sale/women-sale/jc-flat-sandal/candyfloss-croc-embossed-leather-flat-sandals-JCFLATSANDALOCCJ112204.html?cgid=sale-women,,"Regular Price
 $625",
./jimmy_choo/womens-sale.html,Avenue Quad NAVY/SKY/LIGHT GOLD,AVENUEQUADCQO043601,/en/sale/women-sale/avenue-quad/navy-and-sky-avenue-nappa-leather-shoulder-bag-with-jc-emblem-AVENUEQUADCQO043601.html?cgid=sale-women,,"Regular Price
 $1,995",
./jimmy_choo/womens-sale.html,Bee 85 BLACK/CRYSTAL,BEE85SIW000757,/en/sale/women-sale/bee-85/black-suede-pumps-with-crystal-embellishment-BEE85SIW000757.html?cgid=sale-women,,"Regular Price
 $1,095",
./jimmy_choo/womens-sale.html,Avenue Pouch BLACK/LIGHT GOLD,VARENNEPOUCHNBA001463,/en/sale/women-sale/avenue-pouch/black-avenue-nappa-leather-pouch-bag-with-light-gold-jc-emblem-VARENNEPOUCHNBA001463.html?cgid=sale-women,,$795,
./jimmy_choo/womens-sale.html,Teri MAUVE MIX,TERIONUY050092,/en/sale/women-sale/teri/mauve-nappa--suede-and-glitter-low-top-trainers-TERIONUY050092.html?cgid=sale-women,,"Regular Price
 $725",
./jimmy_choo/womens-sale.html,Bon Bon Bucket SMOKY BLUE/LIGHT GOLD,BONBONBUCKETHUT043452,/en/sale/women-sale/bon-bon-bucket/smoky-blue-soft-shiny-smooth-calf-leather-bucket-bag-BONBONBUCKETHUT043452.html?cgid=sale-women,,"Regular Price
 $1,750",
./jimmy_choo/womens-sale.html,Lullaby BUTTERFLY BLUE,LULLABYOPGL043259,/en/sale/women-sale/lullaby/butterfly-blue-perforated-leather-mini-bag-LULLABYOPGL043259.html?cgid=sale-women,,"Regular Price
 $950",
./jimmy_choo/womens-sale.html,Reta S100 LATTE,RETAS774081054,/en/sale/women-sale/reta/latte-jc-monogram-printed-silk-foulard-RETAS774081054.html?cgid=sale-women,,"Regular Price
 $495",
./jimmy_choo/womens-sale.html,Avenue Soft Tote/l BLACK/DARK SILVER,AVENUESOFTTOTELBGO0C3705,/en/sale/women-sale/avenue-soft-tote-l/black-avenue-overstitched-biker-leather-soft-tote-bag-AVENUESOFTTOTELBGO0C3705.html?cgid=sale-women,,"Regular Price
 $2,395",
